 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351450 Duartina
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";403;370;773
"De 5 a 9 anos";433;431;864
"De 10 a 14 anos";471;431;902
"De 15 a 19 anos";524;493;1017
"De 20 a 24 anos";497;513;1010
"De 25 a 29 anos";480;496;976
"De 30 a 34 anos";445;479;924
"De 35 a 39 anos";424;458;882
"De 40 a 44 anos";441;452;893
"De 45 a 49 anos";395;448;843
"De 50 a 54 anos";382;400;782
"De 55 a 59 anos";334;351;685
"De 60 a 64 anos";272;283;555
"De 65 a 69 anos";209;239;448
"De 70 a 74 anos";182;203;385
"De 75 a 79 anos";127;180;307
"De 80 anos ou mais";118;209;327
"Total";6137;6436;12573
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

