 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510460 Itiquira
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";535;511;1046
"De 5 a 9 anos";477;451;928
"De 10 a 14 anos";546;453;999
"De 15 a 19 anos";605;489;1094
"De 20 a 24 anos";588;501;1089
"De 25 a 29 anos";571;470;1041
"De 30 a 34 anos";569;520;1089
"De 35 a 39 anos";568;535;1103
"De 40 a 44 anos";581;454;1035
"De 45 a 49 anos";532;402;934
"De 50 a 54 anos";468;351;819
"De 55 a 59 anos";362;249;611
"De 60 a 64 anos";271;187;458
"De 65 a 69 anos";195;117;312
"De 70 a 74 anos";137;64;201
"De 75 a 79 anos";76;39;115
"De 80 anos ou mais";64;40;104
"Total";7145;5833;12978
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

