 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 170040 Almas
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";524;497;1021
"De 5 a 9 anos";570;494;1064
"De 10 a 14 anos";500;466;966
"De 15 a 19 anos";436;424;860
"De 20 a 24 anos";387;364;751
"De 25 a 29 anos";338;287;625
"De 30 a 34 anos";305;248;553
"De 35 a 39 anos";256;237;493
"De 40 a 44 anos";229;201;430
"De 45 a 49 anos";188;163;351
"De 50 a 54 anos";151;146;297
"De 55 a 59 anos";131;126;257
"De 60 a 64 anos";109;103;212
"De 65 a 69 anos";81;75;156
"De 70 a 74 anos";63;49;112
"De 75 a 79 anos";43;39;82
"De 80 anos ou mais";39;47;86
"Total";4350;3966;8316
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

