 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353400 Onda Verde
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";146;139;285
"De 5 a 9 anos";140;148;288
"De 10 a 14 anos";152;149;301
"De 15 a 19 anos";187;134;321
"De 20 a 24 anos";173;144;317
"De 25 a 29 anos";179;164;343
"De 30 a 34 anos";187;164;351
"De 35 a 39 anos";156;157;313
"De 40 a 44 anos";161;157;318
"De 45 a 49 anos";160;164;324
"De 50 a 54 anos";148;148;296
"De 55 a 59 anos";130;117;247
"De 60 a 64 anos";100;94;194
"De 65 a 69 anos";77;62;139
"De 70 a 74 anos";67;56;123
"De 75 a 79 anos";42;41;83
"De 80 anos ou mais";55;41;96
"Total";2260;2079;4339
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

