 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 330520 São Pedro da Aldeia
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3917;3736;7653
"De 5 a 9 anos";3587;3377;6964
"De 10 a 14 anos";3504;3257;6761
"De 15 a 19 anos";3909;3737;7646
"De 20 a 24 anos";4288;4244;8532
"De 25 a 29 anos";4051;3978;8029
"De 30 a 34 anos";3787;3860;7647
"De 35 a 39 anos";3752;4053;7805
"De 40 a 44 anos";3670;3855;7525
"De 45 a 49 anos";3400;3561;6961
"De 50 a 54 anos";3284;3526;6810
"De 55 a 59 anos";2822;3201;6023
"De 60 a 64 anos";2274;2537;4811
"De 65 a 69 anos";1650;1936;3586
"De 70 a 74 anos";1163;1410;2573
"De 75 a 79 anos";786;909;1695
"De 80 anos ou mais";745;1080;1825
"Total";50589;52257;102846
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

