 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291450 Irará
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1125;1067;2192
"De 5 a 9 anos";1246;1192;2438
"De 10 a 14 anos";1406;1346;2752
"De 15 a 19 anos";1495;1504;2999
"De 20 a 24 anos";1287;1367;2654
"De 25 a 29 anos";1210;1203;2413
"De 30 a 34 anos";1053;1029;2082
"De 35 a 39 anos";863;955;1818
"De 40 a 44 anos";781;886;1667
"De 45 a 49 anos";688;732;1420
"De 50 a 54 anos";550;659;1209
"De 55 a 59 anos";476;559;1035
"De 60 a 64 anos";446;563;1009
"De 65 a 69 anos";354;467;821
"De 70 a 74 anos";263;363;626
"De 75 a 79 anos";177;284;461
"De 80 anos ou mais";216;387;603
"Total";13636;14563;28199
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

