 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220885 Riacho Frio
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";219;211;430
"De 5 a 9 anos";234;190;424
"De 10 a 14 anos";215;195;410
"De 15 a 19 anos";218;204;422
"De 20 a 24 anos";194;209;403
"De 25 a 29 anos";186;185;371
"De 30 a 34 anos";180;177;357
"De 35 a 39 anos";154;133;287
"De 40 a 44 anos";146;107;253
"De 45 a 49 anos";104;100;204
"De 50 a 54 anos";95;100;195
"De 55 a 59 anos";91;84;175
"De 60 a 64 anos";68;70;138
"De 65 a 69 anos";49;49;98
"De 70 a 74 anos";27;32;59
"De 75 a 79 anos";25;22;47
"De 80 anos ou mais";24;25;49
"Total";2229;2093;4322
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

