 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230520 Hidrolândia
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";765;773;1538
"De 5 a 9 anos";887;865;1752
"De 10 a 14 anos";1059;1022;2081
"De 15 a 19 anos";950;941;1891
"De 20 a 24 anos";786;794;1580
"De 25 a 29 anos";713;679;1392
"De 30 a 34 anos";670;635;1305
"De 35 a 39 anos";599;560;1159
"De 40 a 44 anos";564;594;1158
"De 45 a 49 anos";567;587;1154
"De 50 a 54 anos";463;513;976
"De 55 a 59 anos";433;414;847
"De 60 a 64 anos";397;383;780
"De 65 a 69 anos";297;328;625
"De 70 a 74 anos";279;302;581
"De 75 a 79 anos";164;220;384
"De 80 anos ou mais";278;317;595
"Total";9871;9927;19798
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

