 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 211160 São Raimundo das Mangabeiras
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";840;796;1636
"De 5 a 9 anos";969;913;1882
"De 10 a 14 anos";1029;950;1979
"De 15 a 19 anos";1030;995;2025
"De 20 a 24 anos";889;863;1752
"De 25 a 29 anos";770;707;1477
"De 30 a 34 anos";629;581;1210
"De 35 a 39 anos";502;489;991
"De 40 a 44 anos";500;466;966
"De 45 a 49 anos";471;436;907
"De 50 a 54 anos";381;373;754
"De 55 a 59 anos";322;315;637
"De 60 a 64 anos";262;272;534
"De 65 a 69 anos";202;230;432
"De 70 a 74 anos";146;193;339
"De 75 a 79 anos";114;146;260
"De 80 anos ou mais";141;163;304
"Total";9197;8888;18085
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

