 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230393 Choró
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";575;550;1125
"De 5 a 9 anos";562;552;1114
"De 10 a 14 anos";627;548;1175
"De 15 a 19 anos";755;683;1438
"De 20 a 24 anos";688;716;1404
"De 25 a 29 anos";550;564;1114
"De 30 a 34 anos";467;441;908
"De 35 a 39 anos";389;398;787
"De 40 a 44 anos";352;341;693
"De 45 a 49 anos";325;347;672
"De 50 a 54 anos";374;323;697
"De 55 a 59 anos";297;270;567
"De 60 a 64 anos";223;240;463
"De 65 a 69 anos";189;184;373
"De 70 a 74 anos";123;133;256
"De 75 a 79 anos";126;131;257
"De 80 anos ou mais";139;157;296
"Total";6761;6578;13339
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

