 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250810 Lagoa
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";159;144;303
"De 5 a 9 anos";193;186;379
"De 10 a 14 anos";223;198;421
"De 15 a 19 anos";221;206;427
"De 20 a 24 anos";196;209;405
"De 25 a 29 anos";184;187;371
"De 30 a 34 anos";184;182;366
"De 35 a 39 anos";162;159;321
"De 40 a 44 anos";140;151;291
"De 45 a 49 anos";130;143;273
"De 50 a 54 anos";106;124;230
"De 55 a 59 anos";96;127;223
"De 60 a 64 anos";87;114;201
"De 65 a 69 anos";78;86;164
"De 70 a 74 anos";69;76;145
"De 75 a 79 anos";47;56;103
"De 80 anos ou mais";65;64;129
"Total";2340;2412;4752
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

