 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292467 Piraí do Norte
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";629;619;1248
"De 5 a 9 anos";634;609;1243
"De 10 a 14 anos";608;553;1161
"De 15 a 19 anos";635;561;1196
"De 20 a 24 anos";533;469;1002
"De 25 a 29 anos";376;347;723
"De 30 a 34 anos";316;285;601
"De 35 a 39 anos";311;263;574
"De 40 a 44 anos";263;242;505
"De 45 a 49 anos";218;185;403
"De 50 a 54 anos";172;132;304
"De 55 a 59 anos";132;106;238
"De 60 a 64 anos";102;100;202
"De 65 a 69 anos";87;88;175
"De 70 a 74 anos";78;58;136
"De 75 a 79 anos";53;45;98
"De 80 anos ou mais";39;37;76
"Total";5186;4699;9885
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

