 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431937 São Pedro do Butiá
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";72;69;141
"De 5 a 9 anos";74;71;145
"De 10 a 14 anos";78;73;151
"De 15 a 19 anos";96;87;183
"De 20 a 24 anos";116;123;239
"De 25 a 29 anos";108;96;204
"De 30 a 34 anos";96;99;195
"De 35 a 39 anos";99;79;178
"De 40 a 44 anos";106;95;201
"De 45 a 49 anos";119;104;223
"De 50 a 54 anos";127;122;249
"De 55 a 59 anos";121;116;237
"De 60 a 64 anos";87;86;173
"De 65 a 69 anos";72;72;144
"De 70 a 74 anos";57;54;111
"De 75 a 79 anos";31;43;74
"De 80 anos ou mais";34;59;93
"Total";1493;1448;2941
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

