 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510395 Glória D'Oeste
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";114;105;219
"De 5 a 9 anos";129;101;230
"De 10 a 14 anos";106;112;218
"De 15 a 19 anos";115;140;255
"De 20 a 24 anos";109;118;227
"De 25 a 29 anos";99;115;214
"De 30 a 34 anos";131;124;255
"De 35 a 39 anos";101;128;229
"De 40 a 44 anos";122;112;234
"De 45 a 49 anos";139;106;245
"De 50 a 54 anos";100;94;194
"De 55 a 59 anos";91;86;177
"De 60 a 64 anos";73;66;139
"De 65 a 69 anos";44;63;107
"De 70 a 74 anos";36;42;78
"De 75 a 79 anos";27;30;57
"De 80 anos ou mais";30;28;58
"Total";1566;1570;3136
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

