 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 522020 São Miguel do Araguaia
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";997;996;1993
"De 5 a 9 anos";1116;1096;2212
"De 10 a 14 anos";1127;1075;2202
"De 15 a 19 anos";1152;1152;2304
"De 20 a 24 anos";1109;1116;2225
"De 25 a 29 anos";1039;1008;2047
"De 30 a 34 anos";992;954;1946
"De 35 a 39 anos";900;867;1767
"De 40 a 44 anos";744;723;1467
"De 45 a 49 anos";605;605;1210
"De 50 a 54 anos";540;491;1031
"De 55 a 59 anos";445;391;836
"De 60 a 64 anos";341;317;658
"De 65 a 69 anos";275;241;516
"De 70 a 74 anos";182;160;342
"De 75 a 79 anos";124;107;231
"De 80 anos ou mais";111;88;199
"Total";11799;11387;23186
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

