 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354560 Santa Adélia
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";544;519;1063
"De 5 a 9 anos";583;556;1139
"De 10 a 14 anos";600;540;1140
"De 15 a 19 anos";608;582;1190
"De 20 a 24 anos";629;646;1275
"De 25 a 29 anos";660;577;1237
"De 30 a 34 anos";585;531;1116
"De 35 a 39 anos";503;534;1037
"De 40 a 44 anos";494;460;954
"De 45 a 49 anos";430;446;876
"De 50 a 54 anos";371;373;744
"De 55 a 59 anos";301;298;599
"De 60 a 64 anos";241;247;488
"De 65 a 69 anos";192;226;418
"De 70 a 74 anos";146;184;330
"De 75 a 79 anos";131;158;289
"De 80 anos ou mais";85;135;220
"Total";7103;7012;14115
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

