 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510285 Castanheira
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";387;372;759
"De 5 a 9 anos";409;426;835
"De 10 a 14 anos";407;442;849
"De 15 a 19 anos";395;378;773
"De 20 a 24 anos";396;368;764
"De 25 a 29 anos";397;352;749
"De 30 a 34 anos";321;307;628
"De 35 a 39 anos";319;281;600
"De 40 a 44 anos";327;237;564
"De 45 a 49 anos";265;224;489
"De 50 a 54 anos";205;131;336
"De 55 a 59 anos";150;120;270
"De 60 a 64 anos";141;106;247
"De 65 a 69 anos";100;53;153
"De 70 a 74 anos";61;49;110
"De 75 a 79 anos";37;20;57
"De 80 anos ou mais";15;14;29
"Total";4332;3880;8212
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

