 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312320 Dores do Indaiá
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";503;478;981
"De 5 a 9 anos";629;572;1201
"De 10 a 14 anos";614;586;1200
"De 15 a 19 anos";573;536;1109
"De 20 a 24 anos";591;560;1151
"De 25 a 29 anos";511;532;1043
"De 30 a 34 anos";471;545;1016
"De 35 a 39 anos";531;563;1094
"De 40 a 44 anos";516;535;1051
"De 45 a 49 anos";412;447;859
"De 50 a 54 anos";387;409;796
"De 55 a 59 anos";322;373;695
"De 60 a 64 anos";277;341;618
"De 65 a 69 anos";250;319;569
"De 70 a 74 anos";189;251;440
"De 75 a 79 anos";140;167;307
"De 80 anos ou mais";115;175;290
"Total";7031;7389;14420
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

