 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352840 Mairinque
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1745;1665;3410
"De 5 a 9 anos";1741;1625;3366
"De 10 a 14 anos";1832;1723;3555
"De 15 a 19 anos";1923;1816;3739
"De 20 a 24 anos";1894;1799;3693
"De 25 a 29 anos";1845;1888;3733
"De 30 a 34 anos";1825;1894;3719
"De 35 a 39 anos";1728;1746;3474
"De 40 a 44 anos";1594;1617;3211
"De 45 a 49 anos";1551;1595;3146
"De 50 a 54 anos";1388;1438;2826
"De 55 a 59 anos";1186;1174;2360
"De 60 a 64 anos";881;929;1810
"De 65 a 69 anos";655;718;1373
"De 70 a 74 anos";433;497;930
"De 75 a 79 anos";284;328;612
"De 80 anos ou mais";239;399;638
"Total";22744;22851;45595
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

