 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292550 Prado
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1663;1595;3258
"De 5 a 9 anos";1735;1654;3389
"De 10 a 14 anos";1592;1494;3086
"De 15 a 19 anos";1641;1558;3199
"De 20 a 24 anos";1390;1378;2768
"De 25 a 29 anos";1092;1062;2154
"De 30 a 34 anos";921;936;1857
"De 35 a 39 anos";849;839;1688
"De 40 a 44 anos";706;743;1449
"De 45 a 49 anos";644;600;1244
"De 50 a 54 anos";524;517;1041
"De 55 a 59 anos";444;371;815
"De 60 a 64 anos";351;323;674
"De 65 a 69 anos";275;254;529
"De 70 a 74 anos";200;174;374
"De 75 a 79 anos";133;112;245
"De 80 anos ou mais";119;134;253
"Total";14279;13744;28023
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

