 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410395 Campina do Simão
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";160;177;337
"De 5 a 9 anos";217;201;418
"De 10 a 14 anos";264;207;471
"De 15 a 19 anos";194;185;379
"De 20 a 24 anos";158;139;297
"De 25 a 29 anos";151;139;290
"De 30 a 34 anos";139;143;282
"De 35 a 39 anos";149;159;308
"De 40 a 44 anos";165;132;297
"De 45 a 49 anos";147;132;279
"De 50 a 54 anos";121;109;230
"De 55 a 59 anos";110;80;190
"De 60 a 64 anos";74;59;133
"De 65 a 69 anos";60;46;106
"De 70 a 74 anos";35;30;65
"De 75 a 79 anos";21;18;39
"De 80 anos ou mais";18;18;36
"Total";2183;1974;4157
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

