 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312180 Dionísio
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";223;213;436
"De 5 a 9 anos";237;204;441
"De 10 a 14 anos";256;248;504
"De 15 a 19 anos";286;287;573
"De 20 a 24 anos";320;308;628
"De 25 a 29 anos";317;285;602
"De 30 a 34 anos";341;298;639
"De 35 a 39 anos";286;290;576
"De 40 a 44 anos";294;284;578
"De 45 a 49 anos";284;289;573
"De 50 a 54 anos";295;280;575
"De 55 a 59 anos";241;244;485
"De 60 a 64 anos";177;220;397
"De 65 a 69 anos";145;205;350
"De 70 a 74 anos";118;149;267
"De 75 a 79 anos";86;113;199
"De 80 anos ou mais";116;165;281
"Total";4022;4082;8104
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

