 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430480 Carlos Barbosa
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";768;732;1500
"De 5 a 9 anos";784;687;1471
"De 10 a 14 anos";886;758;1644
"De 15 a 19 anos";1045;904;1949
"De 20 a 24 anos";1110;1093;2203
"De 25 a 29 anos";1247;1176;2423
"De 30 a 34 anos";1282;1241;2523
"De 35 a 39 anos";1160;1192;2352
"De 40 a 44 anos";1036;1029;2065
"De 45 a 49 anos";1030;1024;2054
"De 50 a 54 anos";1041;1063;2104
"De 55 a 59 anos";922;922;1844
"De 60 a 64 anos";717;724;1441
"De 65 a 69 anos";510;549;1059
"De 70 a 74 anos";342;401;743
"De 75 a 79 anos";208;308;516
"De 80 anos ou mais";224;406;630
"Total";14312;14209;28521
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

