 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291510 Itagi
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";569;538;1107
"De 5 a 9 anos";670;629;1299
"De 10 a 14 anos";744;715;1459
"De 15 a 19 anos";723;698;1421
"De 20 a 24 anos";563;579;1142
"De 25 a 29 anos";522;487;1009
"De 30 a 34 anos";440;406;846
"De 35 a 39 anos";379;354;733
"De 40 a 44 anos";380;363;743
"De 45 a 49 anos";372;338;710
"De 50 a 54 anos";302;321;623
"De 55 a 59 anos";288;295;583
"De 60 a 64 anos";220;225;445
"De 65 a 69 anos";177;195;372
"De 70 a 74 anos";169;180;349
"De 75 a 79 anos";117;135;252
"De 80 anos ou mais";156;194;350
"Total";6791;6652;13443
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

