 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420550 Fraiburgo
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1442;1394;2836
"De 5 a 9 anos";1425;1417;2842
"De 10 a 14 anos";1573;1562;3135
"De 15 a 19 anos";1687;1639;3326
"De 20 a 24 anos";1510;1557;3067
"De 25 a 29 anos";1375;1435;2810
"De 30 a 34 anos";1325;1367;2692
"De 35 a 39 anos";1258;1337;2595
"De 40 a 44 anos";1264;1321;2585
"De 45 a 49 anos";1216;1237;2453
"De 50 a 54 anos";1014;1033;2047
"De 55 a 59 anos";806;808;1614
"De 60 a 64 anos";623;615;1238
"De 65 a 69 anos";452;459;911
"De 70 a 74 anos";292;331;623
"De 75 a 79 anos";189;223;412
"De 80 anos ou mais";177;199;376
"Total";17628;17934;35562
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

