 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313690 Juruaia
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";363;352;715
"De 5 a 9 anos";423;427;850
"De 10 a 14 anos";426;441;867
"De 15 a 19 anos";432;430;862
"De 20 a 24 anos";406;372;778
"De 25 a 29 anos";343;321;664
"De 30 a 34 anos";307;292;599
"De 35 a 39 anos";323;276;599
"De 40 a 44 anos";289;258;547
"De 45 a 49 anos";238;231;469
"De 50 a 54 anos";214;177;391
"De 55 a 59 anos";178;135;313
"De 60 a 64 anos";125;119;244
"De 65 a 69 anos";100;97;197
"De 70 a 74 anos";72;72;144
"De 75 a 79 anos";52;54;106
"De 80 anos ou mais";40;42;82
"Total";4331;4096;8427
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

