 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410185 Ariranha do Ivaí
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";87;83;170
"De 5 a 9 anos";90;97;187
"De 10 a 14 anos";94;119;213
"De 15 a 19 anos";118;106;224
"De 20 a 24 anos";103;110;213
"De 25 a 29 anos";94;86;180
"De 30 a 34 anos";87;86;173
"De 35 a 39 anos";97;94;191
"De 40 a 44 anos";99;89;188
"De 45 a 49 anos";77;87;164
"De 50 a 54 anos";85;69;154
"De 55 a 59 anos";72;65;137
"De 60 a 64 anos";65;58;123
"De 65 a 69 anos";55;45;100
"De 70 a 74 anos";40;32;72
"De 75 a 79 anos";21;31;52
"De 80 anos ou mais";23;18;41
"Total";1307;1275;2582
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

