 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352660 Lavrinhas
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";318;304;622
"De 5 a 9 anos";324;289;613
"De 10 a 14 anos";300;246;546
"De 15 a 19 anos";289;241;530
"De 20 a 24 anos";309;315;624
"De 25 a 29 anos";291;302;593
"De 30 a 34 anos";299;294;593
"De 35 a 39 anos";274;292;566
"De 40 a 44 anos";240;269;509
"De 45 a 49 anos";246;224;470
"De 50 a 54 anos";193;220;413
"De 55 a 59 anos";170;191;361
"De 60 a 64 anos";129;160;289
"De 65 a 69 anos";89;120;209
"De 70 a 74 anos";67;67;134
"De 75 a 79 anos";34;53;87
"De 80 anos ou mais";40;61;101
"Total";3612;3648;7260
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

