 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510740 São Pedro da Cipa
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";188;177;365
"De 5 a 9 anos";213;191;404
"De 10 a 14 anos";202;191;393
"De 15 a 19 anos";181;181;362
"De 20 a 24 anos";170;161;331
"De 25 a 29 anos";197;187;384
"De 30 a 34 anos";188;176;364
"De 35 a 39 anos";182;179;361
"De 40 a 44 anos";162;153;315
"De 45 a 49 anos";146;134;280
"De 50 a 54 anos";113;91;204
"De 55 a 59 anos";72;73;145
"De 60 a 64 anos";68;57;125
"De 65 a 69 anos";50;47;97
"De 70 a 74 anos";38;43;81
"De 75 a 79 anos";25;23;48
"De 80 anos ou mais";24;22;46
"Total";2219;2086;4305
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

