 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 521680 Petrolina de Goiás
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";373;358;731
"De 5 a 9 anos";413;407;820
"De 10 a 14 anos";433;433;866
"De 15 a 19 anos";516;447;963
"De 20 a 24 anos";514;432;946
"De 25 a 29 anos";506;460;966
"De 30 a 34 anos";439;401;840
"De 35 a 39 anos";460;424;884
"De 40 a 44 anos";389;355;744
"De 45 a 49 anos";332;311;643
"De 50 a 54 anos";270;271;541
"De 55 a 59 anos";187;211;398
"De 60 a 64 anos";217;187;404
"De 65 a 69 anos";168;160;328
"De 70 a 74 anos";112;111;223
"De 75 a 79 anos";77;66;143
"De 80 anos ou mais";59;64;123
"Total";5465;5098;10563
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

