 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291100 Floresta Azul
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";404;386;790
"De 5 a 9 anos";447;424;871
"De 10 a 14 anos";485;449;934
"De 15 a 19 anos";481;457;938
"De 20 a 24 anos";466;423;889
"De 25 a 29 anos";439;418;857
"De 30 a 34 anos";421;430;851
"De 35 a 39 anos";376;340;716
"De 40 a 44 anos";298;321;619
"De 45 a 49 anos";330;292;622
"De 50 a 54 anos";301;306;607
"De 55 a 59 anos";284;269;553
"De 60 a 64 anos";227;209;436
"De 65 a 69 anos";201;191;392
"De 70 a 74 anos";154;160;314
"De 75 a 79 anos";122;113;235
"De 80 anos ou mais";138;155;293
"Total";5574;5343;10917
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

