 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210462 Governador Luiz Rocha
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";442;426;868
"De 5 a 9 anos";471;444;915
"De 10 a 14 anos";413;403;816
"De 15 a 19 anos";401;409;810
"De 20 a 24 anos";360;332;692
"De 25 a 29 anos";266;235;501
"De 30 a 34 anos";197;184;381
"De 35 a 39 anos";180;181;361
"De 40 a 44 anos";161;170;331
"De 45 a 49 anos";143;148;291
"De 50 a 54 anos";131;116;247
"De 55 a 59 anos";101;91;192
"De 60 a 64 anos";89;86;175
"De 65 a 69 anos";79;75;154
"De 70 a 74 anos";46;47;93
"De 75 a 79 anos";29;36;65
"De 80 anos ou mais";36;36;72
"Total";3545;3419;6964
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

