 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354170 Quatá
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";525;502;1027
"De 5 a 9 anos";535;482;1017
"De 10 a 14 anos";498;465;963
"De 15 a 19 anos";490;487;977
"De 20 a 24 anos";549;523;1072
"De 25 a 29 anos";592;550;1142
"De 30 a 34 anos";579;550;1129
"De 35 a 39 anos";542;545;1087
"De 40 a 44 anos";521;499;1020
"De 45 a 49 anos";500;467;967
"De 50 a 54 anos";430;437;867
"De 55 a 59 anos";361;380;741
"De 60 a 64 anos";288;309;597
"De 65 a 69 anos";198;230;428
"De 70 a 74 anos";146;179;325
"De 75 a 79 anos";115;130;245
"De 80 anos ou mais";132;163;295
"Total";7001;6898;13899
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

