 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260770 Itapetim
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";487;466;953
"De 5 a 9 anos";540;473;1013
"De 10 a 14 anos";529;480;1009
"De 15 a 19 anos";499;495;994
"De 20 a 24 anos";499;501;1000
"De 25 a 29 anos";541;575;1116
"De 30 a 34 anos";559;575;1134
"De 35 a 39 anos";499;495;994
"De 40 a 44 anos";431;429;860
"De 45 a 49 anos";414;410;824
"De 50 a 54 anos";384;389;773
"De 55 a 59 anos";323;355;678
"De 60 a 64 anos";287;341;628
"De 65 a 69 anos";272;294;566
"De 70 a 74 anos";211;227;438
"De 75 a 79 anos";142;200;342
"De 80 anos ou mais";169;255;424
"Total";6786;6960;13746
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

