 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431112 Jaquirana
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";150;138;288
"De 5 a 9 anos";135;130;265
"De 10 a 14 anos";117;113;230
"De 15 a 19 anos";115;117;232
"De 20 a 24 anos";118;127;245
"De 25 a 29 anos";113;124;237
"De 30 a 34 anos";104;98;202
"De 35 a 39 anos";99;123;222
"De 40 a 44 anos";119;119;238
"De 45 a 49 anos";140;120;260
"De 50 a 54 anos";140;125;265
"De 55 a 59 anos";137;122;259
"De 60 a 64 anos";130;108;238
"De 65 a 69 anos";107;84;191
"De 70 a 74 anos";68;67;135
"De 75 a 79 anos";50;47;97
"De 80 anos ou mais";53;59;112
"Total";1895;1821;3716
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

