 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316150 São Geraldo
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";340;336;676
"De 5 a 9 anos";372;364;736
"De 10 a 14 anos";369;390;759
"De 15 a 19 anos";394;393;787
"De 20 a 24 anos";397;351;748
"De 25 a 29 anos";331;299;630
"De 30 a 34 anos";307;290;597
"De 35 a 39 anos";311;313;624
"De 40 a 44 anos";282;283;565
"De 45 a 49 anos";235;241;476
"De 50 a 54 anos";201;210;411
"De 55 a 59 anos";165;175;340
"De 60 a 64 anos";156;164;320
"De 65 a 69 anos";137;150;287
"De 70 a 74 anos";117;128;245
"De 75 a 79 anos";98;107;205
"De 80 anos ou mais";61;78;139
"Total";4273;4272;8545
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

