 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220670 Nazaré do Piauí
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";278;266;544
"De 5 a 9 anos";324;260;584
"De 10 a 14 anos";316;304;620
"De 15 a 19 anos";335;340;675
"De 20 a 24 anos";324;343;667
"De 25 a 29 anos";276;275;551
"De 30 a 34 anos";232;260;492
"De 35 a 39 anos";261;245;506
"De 40 a 44 anos";213;240;453
"De 45 a 49 anos";218;214;432
"De 50 a 54 anos";186;188;374
"De 55 a 59 anos";177;187;364
"De 60 a 64 anos";139;188;327
"De 65 a 69 anos";137;127;264
"De 70 a 74 anos";103;103;206
"De 75 a 79 anos";74;81;155
"De 80 anos ou mais";85;108;193
"Total";3678;3729;7407
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

