 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 430535 Charqueadas
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1147;1086;2233
"De 5 a 9 anos";1204;1136;2340
"De 10 a 14 anos";1456;1283;2739
"De 15 a 19 anos";1646;1292;2938
"De 20 a 24 anos";1831;1239;3070
"De 25 a 29 anos";2448;1319;3767
"De 30 a 34 anos";2479;1352;3831
"De 35 a 39 anos";1831;1190;3021
"De 40 a 44 anos";1415;1141;2556
"De 45 a 49 anos";1271;1172;2443
"De 50 a 54 anos";1113;1111;2224
"De 55 a 59 anos";933;986;1919
"De 60 a 64 anos";744;816;1560
"De 65 a 69 anos";540;620;1160
"De 70 a 74 anos";361;432;793
"De 75 a 79 anos";220;291;511
"De 80 anos ou mais";187;312;499
"Total";20826;16778;37604
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

