 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 221100 Teresina
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";31228;29784;61012
"De 5 a 9 anos";33181;32385;65566
"De 10 a 14 anos";36813;36309;73122
"De 15 a 19 anos";37052;38615;75667
"De 20 a 24 anos";40968;45308;86276
"De 25 a 29 anos";39267;44640;83907
"De 30 a 34 anos";34770;41007;75777
"De 35 a 39 anos";28499;34547;63046
"De 40 a 44 anos";24698;31074;55772
"De 45 a 49 anos";21945;27845;49790
"De 50 a 54 anos";18385;23507;41892
"De 55 a 59 anos";14509;18506;33015
"De 60 a 64 anos";10680;13807;24487
"De 65 a 69 anos";7261;9665;16926
"De 70 a 74 anos";5173;7402;12575
"De 75 a 79 anos";3243;5258;8501
"De 80 anos ou mais";3583;6714;10297
"Total";391255;446373;837628
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

