 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 140010 Boa Vista
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";14304;13691;27995
"De 5 a 9 anos";13572;13291;26863
"De 10 a 14 anos";12389;12286;24675
"De 15 a 19 anos";12060;12534;24594
"De 20 a 24 anos";11641;12444;24085
"De 25 a 29 anos";9904;10579;20483
"De 30 a 34 anos";8654;8742;17396
"De 35 a 39 anos";7775;7578;15353
"De 40 a 44 anos";6249;6134;12383
"De 45 a 49 anos";4716;4428;9144
"De 50 a 54 anos";3436;3076;6512
"De 55 a 59 anos";2203;2062;4265
"De 60 a 64 anos";1513;1478;2991
"De 65 a 69 anos";1069;1156;2225
"De 70 a 74 anos";779;774;1553
"De 75 a 79 anos";382;643;1025
"De 80 anos ou mais";516;490;1006
"Total";111162;111386;222548
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

