 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352700 Lindóia
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";289;276;565
"De 5 a 9 anos";293;260;553
"De 10 a 14 anos";248;256;504
"De 15 a 19 anos";260;268;528
"De 20 a 24 anos";290;263;553
"De 25 a 29 anos";294;319;613
"De 30 a 34 anos";301;337;638
"De 35 a 39 anos";310;299;609
"De 40 a 44 anos";293;285;578
"De 45 a 49 anos";274;278;552
"De 50 a 54 anos";216;255;471
"De 55 a 59 anos";198;210;408
"De 60 a 64 anos";189;184;373
"De 65 a 69 anos";128;146;274
"De 70 a 74 anos";91;105;196
"De 75 a 79 anos";71;74;145
"De 80 anos ou mais";78;108;186
"Total";3823;3923;7746
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

