 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431320 Nova Petrópolis
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";580;554;1134
"De 5 a 9 anos";542;568;1110
"De 10 a 14 anos";615;578;1193
"De 15 a 19 anos";684;634;1318
"De 20 a 24 anos";683;729;1412
"De 25 a 29 anos";743;788;1531
"De 30 a 34 anos";841;833;1674
"De 35 a 39 anos";849;845;1694
"De 40 a 44 anos";772;800;1572
"De 45 a 49 anos";756;768;1524
"De 50 a 54 anos";732;735;1467
"De 55 a 59 anos";668;669;1337
"De 60 a 64 anos";558;572;1130
"De 65 a 69 anos";450;508;958
"De 70 a 74 anos";328;383;711
"De 75 a 79 anos";214;283;497
"De 80 anos ou mais";244;445;689
"Total";10259;10692;20951
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

