 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 270690 Pilar
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1464;1397;2861
"De 5 a 9 anos";1490;1442;2932
"De 10 a 14 anos";1553;1539;3092
"De 15 a 19 anos";1675;1618;3293
"De 20 a 24 anos";1525;1689;3214
"De 25 a 29 anos";1223;1446;2669
"De 30 a 34 anos";1226;1474;2700
"De 35 a 39 anos";1197;1546;2743
"De 40 a 44 anos";1146;1336;2482
"De 45 a 49 anos";1034;1067;2101
"De 50 a 54 anos";801;992;1793
"De 55 a 59 anos";708;755;1463
"De 60 a 64 anos";624;666;1290
"De 65 a 69 anos";462;488;950
"De 70 a 74 anos";286;399;685
"De 75 a 79 anos";194;268;462
"De 80 anos ou mais";172;310;482
"Total";16780;18432;35212
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

