 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350740 Borborema
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";469;467;936
"De 5 a 9 anos";528;487;1015
"De 10 a 14 anos";582;501;1083
"De 15 a 19 anos";552;528;1080
"De 20 a 24 anos";639;567;1206
"De 25 a 29 anos";676;609;1285
"De 30 a 34 anos";618;601;1219
"De 35 a 39 anos";542;567;1109
"De 40 a 44 anos";510;537;1047
"De 45 a 49 anos";540;523;1063
"De 50 a 54 anos";507;490;997
"De 55 a 59 anos";428;415;843
"De 60 a 64 anos";340;340;680
"De 65 a 69 anos";248;266;514
"De 70 a 74 anos";200;213;413
"De 75 a 79 anos";154;164;318
"De 80 anos ou mais";153;194;347
"Total";7686;7469;15155
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

