 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241050 Rafael Fernandes
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";174;166;340
"De 5 a 9 anos";169;177;346
"De 10 a 14 anos";174;195;369
"De 15 a 19 anos";189;189;378
"De 20 a 24 anos";195;188;383
"De 25 a 29 anos";205;220;425
"De 30 a 34 anos";217;222;439
"De 35 a 39 anos";200;184;384
"De 40 a 44 anos";162;159;321
"De 45 a 49 anos";152;170;322
"De 50 a 54 anos";163;161;324
"De 55 a 59 anos";124;118;242
"De 60 a 64 anos";98;115;213
"De 65 a 69 anos";86;98;184
"De 70 a 74 anos";73;73;146
"De 75 a 79 anos";57;58;115
"De 80 anos ou mais";68;68;136
"Total";2506;2561;5067
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

