 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315460 Ribeirão das Neves
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";12795;12202;24997
"De 5 a 9 anos";12190;11761;23951
"De 10 a 14 anos";12245;11671;23916
"De 15 a 19 anos";14598;13546;28144
"De 20 a 24 anos";16287;15536;31823
"De 25 a 29 anos";14376;14183;28559
"De 30 a 34 anos";14309;13592;27901
"De 35 a 39 anos";13707;13782;27489
"De 40 a 44 anos";13097;13394;26491
"De 45 a 49 anos";10498;11023;21521
"De 50 a 54 anos";8538;9785;18323
"De 55 a 59 anos";6946;8758;15704
"De 60 a 64 anos";6329;7655;13984
"De 65 a 69 anos";4738;5862;10600
"De 70 a 74 anos";2893;3758;6651
"De 75 a 79 anos";1763;2262;4025
"De 80 anos ou mais";1511;2607;4118
"Total";166820;171377;338197
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

