 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354995 São Lourenço da Serra
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";665;634;1299
"De 5 a 9 anos";642;642;1284
"De 10 a 14 anos";640;647;1287
"De 15 a 19 anos";616;676;1292
"De 20 a 24 anos";575;588;1163
"De 25 a 29 anos";537;566;1103
"De 30 a 34 anos";522;477;999
"De 35 a 39 anos";467;449;916
"De 40 a 44 anos";407;386;793
"De 45 a 49 anos";351;307;658
"De 50 a 54 anos";304;232;536
"De 55 a 59 anos";209;176;385
"De 60 a 64 anos";173;149;322
"De 65 a 69 anos";116;125;241
"De 70 a 74 anos";91;80;171
"De 75 a 79 anos";57;61;118
"De 80 anos ou mais";29;41;70
"Total";6401;6236;12637
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

