 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291620 Itapé
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";676;689;1365
"De 5 a 9 anos";815;836;1651
"De 10 a 14 anos";919;891;1810
"De 15 a 19 anos";899;944;1843
"De 20 a 24 anos";669;780;1449
"De 25 a 29 anos";591;649;1240
"De 30 a 34 anos";549;514;1063
"De 35 a 39 anos";468;472;940
"De 40 a 44 anos";393;345;738
"De 45 a 49 anos";281;314;595
"De 50 a 54 anos";261;288;549
"De 55 a 59 anos";284;217;501
"De 60 a 64 anos";223;217;440
"De 65 a 69 anos";156;152;308
"De 70 a 74 anos";127;123;250
"De 75 a 79 anos";83;76;159
"De 80 anos ou mais";87;72;159
"Total";7481;7579;15060
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

