 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 130250 Manacapuru
Período:2008
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";5241;4999;10240
"De 5 a 9 anos";5636;5339;10975
"De 10 a 14 anos";5538;5314;10852
"De 15 a 19 anos";4745;4687;9432
"De 20 a 24 anos";4124;4079;8203
"De 25 a 29 anos";3534;3488;7022
"De 30 a 34 anos";2956;2830;5786
"De 35 a 39 anos";2362;2276;4638
"De 40 a 44 anos";2023;1861;3884
"De 45 a 49 anos";1616;1551;3167
"De 50 a 54 anos";1377;1235;2612
"De 55 a 59 anos";1047;979;2026
"De 60 a 64 anos";872;787;1659
"De 65 a 69 anos";782;650;1432
"De 70 a 74 anos";553;492;1045
"De 75 a 79 anos";380;316;696
"De 80 anos ou mais";341;360;701
"Total";43127;41243;84370
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

