 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 261530 Timbaúba
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2818;2689;5507
"De 5 a 9 anos";3029;2825;5854
"De 10 a 14 anos";2967;2909;5876
"De 15 a 19 anos";2957;2978;5935
"De 20 a 24 anos";2816;2874;5690
"De 25 a 29 anos";2326;2415;4741
"De 30 a 34 anos";1768;2001;3769
"De 35 a 39 anos";1703;1869;3572
"De 40 a 44 anos";1482;1708;3190
"De 45 a 49 anos";1238;1459;2697
"De 50 a 54 anos";1101;1288;2389
"De 55 a 59 anos";909;1088;1997
"De 60 a 64 anos";727;907;1634
"De 65 a 69 anos";618;818;1436
"De 70 a 74 anos";418;605;1023
"De 75 a 79 anos";341;424;765
"De 80 anos ou mais";355;508;863
"Total";27573;29365;56938
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

