 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240120 Arês
Período:2020
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";574;549;1123
"De 5 a 9 anos";567;556;1123
"De 10 a 14 anos";563;565;1128
"De 15 a 19 anos";586;567;1153
"De 20 a 24 anos";614;608;1222
"De 25 a 29 anos";609;674;1283
"De 30 a 34 anos";593;633;1226
"De 35 a 39 anos";548;580;1128
"De 40 a 44 anos";428;486;914
"De 45 a 49 anos";441;458;899
"De 50 a 54 anos";411;456;867
"De 55 a 59 anos";330;391;721
"De 60 a 64 anos";251;250;501
"De 65 a 69 anos";182;200;382
"De 70 a 74 anos";118;147;265
"De 75 a 79 anos";83;132;215
"De 80 anos ou mais";111;156;267
"Total";7009;7408;14417
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

