 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 291040 Encruzilhada
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1904;1914;3818
"De 5 a 9 anos";1852;1881;3733
"De 10 a 14 anos";2032;1932;3964
"De 15 a 19 anos";2029;1981;4010
"De 20 a 24 anos";1726;1484;3210
"De 25 a 29 anos";1308;1213;2521
"De 30 a 34 anos";1200;1076;2276
"De 35 a 39 anos";1117;1007;2124
"De 40 a 44 anos";954;783;1737
"De 45 a 49 anos";773;747;1520
"De 50 a 54 anos";638;565;1203
"De 55 a 59 anos";566;493;1059
"De 60 a 64 anos";532;454;986
"De 65 a 69 anos";366;311;677
"De 70 a 74 anos";254;174;428
"De 75 a 79 anos";173;148;321
"De 80 anos ou mais";138;107;245
"Total";17562;16270;33832
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

