 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 241150 Santo Antônio
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";919;880;1799
"De 5 a 9 anos";926;888;1814
"De 10 a 14 anos";969;918;1887
"De 15 a 19 anos";1021;959;1980
"De 20 a 24 anos";1093;1040;2133
"De 25 a 29 anos";1091;1051;2142
"De 30 a 34 anos";1006;975;1981
"De 35 a 39 anos";891;884;1775
"De 40 a 44 anos";781;800;1581
"De 45 a 49 anos";694;733;1427
"De 50 a 54 anos";632;677;1309
"De 55 a 59 anos";489;562;1051
"De 60 a 64 anos";360;400;760
"De 65 a 69 anos";344;366;710
"De 70 a 74 anos";286;341;627
"De 75 a 79 anos";201;247;448
"De 80 anos ou mais";247;317;564
"Total";11950;12038;23988
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

