 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420945 Lajeado Grande
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";45;42;87
"De 5 a 9 anos";63;53;116
"De 10 a 14 anos";76;62;138
"De 15 a 19 anos";65;79;144
"De 20 a 24 anos";64;65;129
"De 25 a 29 anos";47;47;94
"De 30 a 34 anos";50;50;100
"De 35 a 39 anos";59;54;113
"De 40 a 44 anos";64;63;127
"De 45 a 49 anos";60;55;115
"De 50 a 54 anos";57;52;109
"De 55 a 59 anos";41;41;82
"De 60 a 64 anos";27;29;56
"De 65 a 69 anos";22;23;45
"De 70 a 74 anos";23;20;43
"De 75 a 79 anos";13;17;30
"De 80 anos ou mais";9;15;24
"Total";785;767;1552
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

