 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 110026 Rio Crespo
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";164;144;308
"De 5 a 9 anos";165;164;329
"De 10 a 14 anos";160;173;333
"De 15 a 19 anos";154;155;309
"De 20 a 24 anos";157;142;299
"De 25 a 29 anos";145;136;281
"De 30 a 34 anos";145;118;263
"De 35 a 39 anos";134;104;238
"De 40 a 44 anos";125;95;220
"De 45 a 49 anos";106;81;187
"De 50 a 54 anos";84;49;133
"De 55 a 59 anos";67;50;117
"De 60 a 64 anos";45;45;90
"De 65 a 69 anos";44;31;75
"De 70 a 74 anos";36;25;61
"De 75 a 79 anos";18;10;28
"De 80 anos ou mais";12;8;20
"Total";1761;1530;3291
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

