 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 240990 Pendências
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";583;563;1146
"De 5 a 9 anos";570;592;1162
"De 10 a 14 anos";641;609;1250
"De 15 a 19 anos";696;627;1323
"De 20 a 24 anos";630;595;1225
"De 25 a 29 anos";534;516;1050
"De 30 a 34 anos";440;469;909
"De 35 a 39 anos";489;477;966
"De 40 a 44 anos";442;447;889
"De 45 a 49 anos";285;294;579
"De 50 a 54 anos";198;221;419
"De 55 a 59 anos";223;241;464
"De 60 a 64 anos";174;191;365
"De 65 a 69 anos";150;181;331
"De 70 a 74 anos";98;111;209
"De 75 a 79 anos";113;108;221
"De 80 anos ou mais";122;148;270
"Total";6388;6390;12778
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

