 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316447 São Sebastião do Anta
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";246;230;476
"De 5 a 9 anos";264;254;518
"De 10 a 14 anos";301;303;604
"De 15 a 19 anos";295;269;564
"De 20 a 24 anos";265;247;512
"De 25 a 29 anos";265;268;533
"De 30 a 34 anos";266;257;523
"De 35 a 39 anos";222;215;437
"De 40 a 44 anos";181;183;364
"De 45 a 49 anos";161;166;327
"De 50 a 54 anos";145;159;304
"De 55 a 59 anos";123;131;254
"De 60 a 64 anos";108;95;203
"De 65 a 69 anos";79;70;149
"De 70 a 74 anos";55;60;115
"De 75 a 79 anos";51;54;105
"De 80 anos ou mais";53;46;99
"Total";3080;3007;6087
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

