 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 354060 Porto Feliz
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1752;1702;3454
"De 5 a 9 anos";1866;1775;3641
"De 10 a 14 anos";2084;2032;4116
"De 15 a 19 anos";2056;2000;4056
"De 20 a 24 anos";2262;2090;4352
"De 25 a 29 anos";2279;2199;4478
"De 30 a 34 anos";2071;2048;4119
"De 35 a 39 anos";1938;1794;3732
"De 40 a 44 anos";1826;1764;3590
"De 45 a 49 anos";1726;1738;3464
"De 50 a 54 anos";1545;1510;3055
"De 55 a 59 anos";1225;1178;2403
"De 60 a 64 anos";924;995;1919
"De 65 a 69 anos";659;714;1373
"De 70 a 74 anos";459;563;1022
"De 75 a 79 anos";337;449;786
"De 80 anos ou mais";350;547;897
"Total";25359;25098;50457
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

