 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311615 Chapada Gaúcha
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";533;515;1048
"De 5 a 9 anos";588;551;1139
"De 10 a 14 anos";617;607;1224
"De 15 a 19 anos";623;581;1204
"De 20 a 24 anos";603;490;1093
"De 25 a 29 anos";415;337;752
"De 30 a 34 anos";294;261;555
"De 35 a 39 anos";262;235;497
"De 40 a 44 anos";251;227;478
"De 45 a 49 anos";212;198;410
"De 50 a 54 anos";195;159;354
"De 55 a 59 anos";165;134;299
"De 60 a 64 anos";115;106;221
"De 65 a 69 anos";102;95;197
"De 70 a 74 anos";71;65;136
"De 75 a 79 anos";43;47;90
"De 80 anos ou mais";52;48;100
"Total";5141;4656;9797
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

