 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220557 Lagoa de São Francisco
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";294;294;588
"De 5 a 9 anos";390;402;792
"De 10 a 14 anos";413;380;793
"De 15 a 19 anos";358;324;682
"De 20 a 24 anos";297;264;561
"De 25 a 29 anos";241;255;496
"De 30 a 34 anos";219;214;433
"De 35 a 39 anos";182;195;377
"De 40 a 44 anos";170;169;339
"De 45 a 49 anos";140;127;267
"De 50 a 54 anos";120;114;234
"De 55 a 59 anos";105;114;219
"De 60 a 64 anos";95;103;198
"De 65 a 69 anos";82;89;171
"De 70 a 74 anos";64;54;118
"De 75 a 79 anos";38;33;71
"De 80 anos ou mais";46;48;94
"Total";3254;3179;6433
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

