 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230690 Jaguaribe
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1226;1170;2396
"De 5 a 9 anos";1240;1186;2426
"De 10 a 14 anos";1303;1235;2538
"De 15 a 19 anos";1364;1327;2691
"De 20 a 24 anos";1422;1451;2873
"De 25 a 29 anos";1340;1402;2742
"De 30 a 34 anos";1269;1374;2643
"De 35 a 39 anos";1160;1278;2438
"De 40 a 44 anos";1029;1137;2166
"De 45 a 49 anos";962;1140;2102
"De 50 a 54 anos";1002;1117;2119
"De 55 a 59 anos";932;1013;1945
"De 60 a 64 anos";693;820;1513
"De 65 a 69 anos";614;719;1333
"De 70 a 74 anos";488;564;1052
"De 75 a 79 anos";320;425;745
"De 80 anos ou mais";416;591;1007
"Total";16780;17949;34729
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

