 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230360 Catarina
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";764;705;1469
"De 5 a 9 anos";677;688;1365
"De 10 a 14 anos";780;788;1568
"De 15 a 19 anos";825;881;1706
"De 20 a 24 anos";943;1088;2031
"De 25 a 29 anos";924;959;1883
"De 30 a 34 anos";825;786;1611
"De 35 a 39 anos";643;667;1310
"De 40 a 44 anos";584;583;1167
"De 45 a 49 anos";602;597;1199
"De 50 a 54 anos";550;542;1092
"De 55 a 59 anos";425;442;867
"De 60 a 64 anos";330;311;641
"De 65 a 69 anos";246;201;447
"De 70 a 74 anos";203;200;403
"De 75 a 79 anos";127;130;257
"De 80 anos ou mais";151;142;293
"Total";9599;9710;19309
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

