 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313060 Inconfidentes
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";191;179;370
"De 5 a 9 anos";206;199;405
"De 10 a 14 anos";249;261;510
"De 15 a 19 anos";288;294;582
"De 20 a 24 anos";279;267;546
"De 25 a 29 anos";282;267;549
"De 30 a 34 anos";292;271;563
"De 35 a 39 anos";294;290;584
"De 40 a 44 anos";286;274;560
"De 45 a 49 anos";271;265;536
"De 50 a 54 anos";249;249;498
"De 55 a 59 anos";212;196;408
"De 60 a 64 anos";167;163;330
"De 65 a 69 anos";127;129;256
"De 70 a 74 anos";89;87;176
"De 75 a 79 anos";63;52;115
"De 80 anos ou mais";75;72;147
"Total";3620;3515;7135
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

