 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410910 Guaporema
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";75;73;148
"De 5 a 9 anos";93;91;184
"De 10 a 14 anos";126;105;231
"De 15 a 19 anos";110;97;207
"De 20 a 24 anos";104;93;197
"De 25 a 29 anos";82;86;168
"De 30 a 34 anos";79;74;153
"De 35 a 39 anos";81;82;163
"De 40 a 44 anos";86;86;172
"De 45 a 49 anos";65;76;141
"De 50 a 54 anos";56;58;114
"De 55 a 59 anos";55;49;104
"De 60 a 64 anos";43;30;73
"De 65 a 69 anos";29;37;66
"De 70 a 74 anos";31;32;63
"De 75 a 79 anos";20;25;45
"De 80 anos ou mais";21;21;42
"Total";1156;1115;2271
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

